datadate,tic,adjcp,open,high,low,volume,macd,rsi,ema,boll,turbulence
202010090200,EURUSD60,1.1772,1.17789,1.177,1.17782,31131,7.344281835797162e-05,54.28651223842461,1.1762425925107278,1.175964,0.0
202010090300,EURUSD60,1.17782,1.17807,1.17767,1.1777,31451,0.00019778221136435015,56.3069550856685,1.1765293938724135,1.1759635,0.0
202010090400,EURUSD60,1.1777,1.17777,1.17735,1.17752,18263,0.0002833726139326309,55.81304178916953,1.1767422313501565,1.176017,0.0
202010090500,EURUSD60,1.17753,1.17777,1.17716,1.17721,28594,0.00033364015998560426,55.10465911989365,1.1768854620137643,1.1760914999999998,0.0
202010090600,EURUSD60,1.17721,1.17766,1.17666,1.17738,47923,0.00034369453570382014,53.775607424027214,1.1769444689203528,1.1761585,0.0
202010090700,EURUSD60,1.17738,1.17785,1.17706,1.17768,56974,0.0003612162919492956,54.38029112583541,1.1770236563893797,1.1762270000000001,0.0
202010090800,EURUSD60,1.17769,1.18038,1.17769,1.18016,83391,0.00039555690064263516,55.478939161497095,1.1771448097731287,1.1763119999999998,0.0
202010090900,EURUSD60,1.18017,1.18032,1.17913,1.17965,70157,0.0006157876068806356,62.87763188456558,1.1776948443598325,1.176544,0.0
202010091000,EURUSD60,1.17964,1.18086,1.17924,1.18027,60392,0.0007390365453110448,60.64938487221244,1.1780485090216812,1.176804,0.0
202010091100,EURUSD60,1.18028,1.18072,1.1797,1.1799,55594,0.0008782308615755685,62.3175301765515,1.1784542346541027,1.1770815000000001,0.0
202010091200,EURUSD60,1.17988,1.18099,1.17932,1.18091,63915,0.000945369228279036,60.65506447332026,1.1787134647169932,1.1773159999999998,0.0
202010091300,EURUSD60,1.18089,1.18181,1.18009,1.18066,62750,0.0010677664711504775,63.21813660345985,1.1791091984048128,1.1775885000000001,0.0
202010091400,EURUSD60,1.18066,1.18235,1.18048,1.18149,73720,0.0011331459577241798,62.26263979836891,1.1793911623312106,1.17783,0.0
202010091500,EURUSD60,1.18148,1.18249,1.18078,1.18186,67931,0.0012368686790946715,64.25519235833951,1.179770950998263,1.1781169999999999,0.0
202010091600,EURUSD60,1.18186,1.18281,1.18144,1.18232,56460,0.0013343508102598989,65.13763822920086,1.180150778089488,1.1784145000000001,0.0
202010091700,EURUSD60,1.18233,1.18278,1.1818,1.1823,37167,0.0014330121533749907,66.2051273159835,1.1805470002550358,1.1787375,0.0
202010091800,EURUSD60,1.18231,1.18279,1.18197,1.18248,35967,0.0014923848551744445,66.1160086532885,1.1808675456632112,1.1790595,0.0
202010091900,EURUSD60,1.1825,1.18266,1.18229,1.18256,41209,0.0015370513327723767,66.55840434550151,1.1811643555426274,1.179365,0.0
202010092000,EURUSD60,1.18255,1.1831,1.18225,1.18248,33749,0.0015585187650710708,66.67684535383748,1.1814162908985133,1.179659,0.0
202010112100,EURUSD60,1.18103,1.18226,1.18102,1.1813,572,0.0014363238299064385,59.994576610799626,1.1813460561896927,1.1799054999999998,0.0
